barcode;dateaccessioned;booksellerid;homebranch;price;replacementprice;itemcallnumber;holdingbranch;title;author;isbn
60;2018-08-07;;FING;;;14;FING;"Historia de las ideas modernas en matemáticas.";"Babini, José";
1298;2018-08-07;;FING;;;14;FING;"Historia de las ideas modernas en matemáticas.";"Babini, José";
61;2018-08-07;;FING;;;14;FING;"Algebra lineal.";"Villamayor, Orlando E.";0827014139
1299;2018-08-07;;FING;;;14;FING;"Algebra lineal.";"Villamayor, Orlando E.";0827014139
67;2018-08-07;;FING;;;14;FING;"Estructuras algebraicas II(álgebra lineal).";"Gentile, Enzo R.";
68;2018-08-07;;FING;;;14;FING;"Estructuras algebraicas II(álgebra lineal).";"Gentile, Enzo R.";
1305;2018-08-07;;FING;;;14;FING;"Estructuras algebraicas II(álgebra lineal).";"Gentile, Enzo R.";
62;2018-08-07;;FING;;;14;FING;"El concepto de número.";"Trejo, César A.";
1300;2018-08-07;;FING;;;14;FING;"El concepto de número.";"Trejo, César A.";
63;2018-08-07;;FING;;;14;FING;"Funciones de variable compleja.";"Nieto, José I.";0827010303
1301;2018-08-07;;FING;;;14;FING;"Funciones de variable compleja.";"Nieto, José I.";0827010303
64;2018-08-07;;FING;;;14;FING;"Introducción a la topología general.";"Horvath, Juan";
1302;2018-08-07;;FING;;;14;FING;"Introducción a la topología general.";"Horvath, Juan";
65;2018-08-07;;FING;;;14;FING;"Funçoes reais.";"De Figuereido, Djairo G.";
1303;2018-08-07;;FING;;;14;FING;"Funçoes reais.";"De Figuereido, Djairo G.";
66;2018-08-07;;FING;;;14;FING;"Probabilidad e inferencia estadística.";"Santaló, Luis A.";
1304;2018-08-07;;FING;;;14;FING;"Probabilidad e inferencia estadística.";"Santaló, Luis A.";
70;2018-08-07;;FING;;;14;FING;"Estructuras algebraicas IV [álgebra multilinial].";"Micali, Artibano";
1307;2018-08-07;;FING;;;14;FING;"Estructuras algebraicas IV [álgebra multilinial].";"Micali, Artibano";
71;2018-08-07;;FING;;;14;FING;"Introducao a análise funcional: espaços de Banach e calculo diferencial.";"Nachbin, Leopoldo";
1308;2018-08-07;;FING;;;14;FING;"Introducao a análise funcional: espaços de Banach e calculo diferencial.";"Nachbin, Leopoldo";
72;2018-08-07;;FING;;;14;FING;"Introducción a la integral de Lebesgue en la recta.";"Gatica, Juan Antonio";
1309;2018-08-07;;FING;;;14;FING;"Introducción a la integral de Lebesgue en la recta.";"Gatica, Juan Antonio";
73;2018-08-07;;FING;;;14;FING;"Introducción a los espacios de Hilbert.";"Nieto, José I.";
75;2018-08-07;;FING;;;14;FING;"Introducción a la computación.";"Michelow, Jaime";0827010672
1312;2018-08-07;;FING;;;14;FING;"Introducción a la computación.";"Michelow, Jaime";0827010672
1853;2018-08-07;;FING;;;14;FING;"Introducción a la computación.";"Michelow, Jaime";0827010672
76;2018-08-07;;FING;;;14;FING;"Estructuras algebraicas V [teoría de cuerpos].";"Merklen, Héctor A.";
1313;2018-08-07;;FING;;;14;FING;"Estructuras algebraicas V [teoría de cuerpos].";"Merklen, Héctor A.";
77;2018-08-07;;FING;;;14;FING;"Estructuras algebraicas IV [formas cuadráticas].";"Piscoya H., Francisco M.";0827013590
1314;2018-08-07;;FING;;;14;FING;"Estructuras algebraicas IV [formas cuadráticas].";"Piscoya H., Francisco M.";0827013590
78;2018-08-07;;FING;;;14;FING;"Estructuras algebraicas VII [estructuras de álgebra].";"Micali, Artibano";0827018428
1315;2018-08-07;;FING;;;14;FING;"Estructuras algebraicas VII [estructuras de álgebra].";"Micali, Artibano";0827018428
79;2018-08-07;;FING;;;14;FING;"Aritmética elemental.";"Gentile, Enzo R.";0827022271
1316;2018-08-07;;FING;;;14;FING;"Aritmética elemental.";"Gentile, Enzo R.";0827022271
256;2018-08-07;;FING;;;14;FING;"Algebra elemental.";"Nachbin, Leopoldo";0827023782
1317;2018-08-07;;FING;;;14;FING;"Algebra elemental.";"Nachbin, Leopoldo";0827023782
435;2018-08-07;;FING;;;14;FING;"Análisis multivariado:método de componentes principales.";"Pla, Laura E.";0827024517
1318;2018-08-07;;FING;;;14;FING;"Análisis multivariado:método de componentes principales.";"Pla, Laura E.";0827024517
1319;2018-08-07;;FING;;;14;FING;"Computadoras y procesamiento de datos.";"Villanueva-Lara, Julio E.";0827026374
2615;2018-08-07;;FING;;;16;FING;"Cálculo diferencial e integral.";"Ayres, Frank";8476155603
1693;2018-08-07;;FING;;;16;FING;"Cálculo diferencial e integral.";"Purcell, Edwin J.";9688801429
2610;2018-08-07;;FING;;;16;FING;"Cálculo diferencial e integral.";"Purcell, Edwin J.";9688803715
3401;2018-08-07;;FING;;;16;FING;"Cálculo diferencial e integral.";"Purcell, Edwin J.";9688803715
3402;2018-08-07;;FING;;;16;FING;"Cálculo diferencial e integral.";"Purcell, Edwin J.";9688803715
3403;2018-08-07;;FING;;;16;FING;"Cálculo diferencial e integral.";"Purcell, Edwin J.";9688803715
1837;2018-08-07;;FING;;;16;FING;"Algebra boolena: :";"Wolf, Oswald";
355;2018-08-07;;FING;;;17;FING;"Geometría analítica en forma vectorial y matricial.";"Albino de Sunkel, María Helena";
356;2018-08-07;;FING;;;19;FING;"Cálculo 1.";"Winitzky de Spinadel, Vera";9509088072
358;2018-08-07;;FING;;;19;FING;"Cálculo diferencial e integral :";"Piskunov, N.";
359;2018-08-07;;FING;;;19;FING;"Cálculo diferencial e integral :";"Piskunov, N.";
948;2018-08-07;;FING;;;19;FING;"Cálculo diferencial e integral :";"Piskunov, N.";
1057;2018-08-07;;FING;;;19;FING;"Cálculo diferencial e integral :";"Piskunov, N.";
1059;2018-08-07;;FING;;;19;FING;"Cálculo diferencial e integral :";"Piskunov, N.";
360;2018-08-07;;FING;;;19;FING;"Cálculo diferencial e integral :";"Piskunov, N.";
361;2018-08-07;;FING;;;19;FING;"Cálculo diferencial e integral :";"Piskunov, N.";
949;2018-08-07;;FING;;;19;FING;"Cálculo diferencial e integral :";"Piskunov, N.";
1058;2018-08-07;;FING;;;19;FING;"Cálculo diferencial e integral :";"Piskunov, N.";
1060;2018-08-07;;FING;;;19;FING;"Cálculo diferencial e integral :";"Piskunov, N.";
1144;2018-08-07;;FING;;;19;FING;"Cálculo diferencial e integral :";"Piskunov, N.";
1146;2018-08-07;;FING;;;19;FING;"Cálculo diferencial e integral :";"Piskunov, N.";
1147;2018-08-07;;FING;;;19;FING;"Cálculo diferencial e integral :";"Piskunov, N.";
48;2018-08-07;;FING;;;14;FING;"Tablas de logaritmos a cinco decimales :";"Hoüel, J.";
1041;2018-08-07;;FING;;;21;FING;"Calculus :";"Salas, Saturnino L.";"8429151486 | 842915146X"
1040;2018-08-07;;FING;;;21;FING;"Calculus :";"Salas, Saturnino L.";"8429151478 | 842915146X"
627;2018-08-07;;FING;;;21;FING;"Calculus :";"Apostol, Tom M.";
628;2018-08-07;;FING;;;21;FING;"Calculus :";"Apostol, Tom M.";
372;2018-08-07;;FING;;;21;FING;"Calculus: :";"Apostol, Tom M.";
623;2018-08-07;;FING;;;21;FING;"Calculus: :";"Apostol, Tom M.";
624;2018-08-07;;FING;;;21;FING;"Calculus: :";"Apostol, Tom M.";
625;2018-08-07;;FING;;;21;FING;"Calculus: :";"Apostol, Tom M.";
373;2018-08-07;;FING;;;21;FING;"Calculus: :";"Apostol, Tom M.";"842915003X | 8429150013"
3;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252031
4;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252031
1044;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252031
6;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252031
9;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252031
7;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252376
905;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252376
906;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252376
907;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252376
1046;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252376
1047;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252376
1081;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252376
1082;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252376
1045;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252376
8;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252031
18;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252031
12;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";
13;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";
14;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";
15;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";
910;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252813
911;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252813
912;2018-08-07;;FING;;;16;FING;"Introducción al análisis matemático: :";"Rabuffetti, Hebe T.";9500252813
719;2018-08-07;;FING;;;16;FING;"Algebra lineal.";"Hoffman, Kenneth";9688800090
724;2018-08-07;;FING;;;16;FING;"Algebra lineal.";"Hoffman, Kenneth";9688800090
672;2018-08-07;;FING;;;16;FING;"Análisis matemático.";"Apostol, Tom M.";8429150048
673;2018-08-07;;FING;;;16;FING;"Análisis matemático.";"Apostol, Tom M.";8429150048
1650;2018-08-07;;FING;;;17;FING;"Manual de análisis matemático: :";"Repetto, Celina";9505371438
2405;2018-08-07;;FING;;;17;FING;"Manual de análisis matemático: :";"Repetto, Celina";9505371438
2583;2018-08-07;;FING;;;17;FING;"Manual de análisis matemático: :";"Repetto, Celina";9505371438
2584;2018-08-07;;FING;;;17;FING;"Manual de análisis matemático: :";"Repetto, Celina";9505371438
2585;2018-08-07;;FING;;;17;FING;"Manual de análisis matemático: :";"Repetto, Celina";9505371438
1150;2018-08-07;;FING;;;17;FING;"Manual de análisis matemático: :";"Repetto, Celina";950537142X
1649;2018-08-07;;FING;;;17;FING;"Manual de análisis matemático: :";"Repetto, Celina";950537142X
2404;2018-08-07;;FING;;;17;FING;"Manual de análisis matemático: :";"Repetto, Celina";950537142X
2586;2018-08-07;;FING;;;17;FING;"Manual de análisis matemático: :";"Repetto, Celina";950537142X
2587;2018-08-07;;FING;;;17;FING;"Manual de análisis matemático: :";"Repetto, Celina";950537142X
391;2018-08-07;;FING;;;21;FING;"Matemáticas avanzadas para estudiantes de ingeniería /";"Kaplan, Wilfred";9688580414
634;2018-08-07;;FING;;;AI3;FING;"Matemáticas avanzadas para estudiantes de ingeniería /";"Kaplan, Wilfred";9688580414
878;2018-08-07;;FING;;;21;FING;"Matemáticas avanzadas para estudiantes de ingeniería /";"Kaplan, Wilfred";9688580414
1056;2018-08-07;;FING;;;21;FING;"Matemáticas avanzadas para estudiantes de ingeniería /";"Kaplan, Wilfred";9688580414
501;2018-08-07;;FING;;;AI1;FING;"Matemáticas avanzadas para estudiantes de ingeniería /";"Kaplan, Wilfred";9688580414
5884;2018-08-07;;FING;;;21;FING;"Matemáticas avanzadas para estudiantes de ingeniería /";"Kaplan, Wilfred";9688580414
5972;2018-08-07;;FING;;;21;FING;"Matemáticas avanzadas para estudiantes de ingeniería /";"Kaplan, Wilfred";9688580414
6628;2018-08-07;;FING;;;21;FING;"Matemáticas avanzadas para estudiantes de ingeniería /";"Kaplan, Wilfred";9688580414
530;2018-08-07;;FING;;;21;FING;"Cálculo avanzado.";"Kaplan, Wilfred";9682603935
1858;2018-08-07;;FING;;;21;FING;"Cálculo avanzado.";"Kaplan, Wilfred";
3757;2018-08-07;;FING;;;21;FING;"Cálculo avanzado.";"Kaplan, Wilfred";
495;2018-08-07;;FING;;;16;FING;"Algebra y cálculo numérico.";"Sagastume Berra, Alberto E.";
1843;2018-08-07;;FING;;;23;FING;"Teoría y problemas de análisis de Fourier.";"Spiegel, Murray R.";968451316X
622;2018-08-07;;FING;;;23;FING;"Teoría y problemas de transformadas de Laplace.";"Spiegel, Murray R.";9684510691
1844;2018-08-07;;FING;;;23;FING;"Teoría y problemas de variable compleja.";"Spiegel, Murray R.";9684511035
6617;2018-08-07;;FING;;;23;FING;"Teoría y problemas de variable compleja.";"Spiegel, Murray R.";9684511035
6620;2018-08-07;;FING;;;23;FING;"Funciones de variable compleja, cálculo operacional y teoría de la estabilidad.";"Krasnov, M. L.";8429150854
643;2018-08-07;;FING;;;14;FING;"Fundamentos de álgebra lineal y aplicaciones.";"Florey, Francis G.";0133449602
646;2018-08-07;;FING;;;14;FING;"Fundamentos de álgebra lineal y aplicaciones.";"Florey, Francis G.";0133449602
1561;2018-08-07;;FING;;;16;FING;"Algebra lineal aplicada.";"Noble, Ben";9688801739
1562;2018-08-07;;FING;;;16;FING;"Algebra lineal aplicada.";"Noble, Ben";9688801739
1564;2018-08-07;;FING;;;16;FING;"Algebra lineal aplicada.";"Noble, Ben";9688801739
1565;2018-08-07;;FING;;;16;FING;"Algebra lineal aplicada.";"Noble, Ben";9688801739
1835;2018-08-07;;FING;;;16;FING;"Algebra lineal aplicada.";"Noble, Ben";9688801739
1836;2018-08-07;;FING;;;16;FING;"Algebra lineal aplicada.";"Noble, Ben";9688801739
3507;2018-08-07;;FING;;;16;FING;"Algebra lineal aplicada.";"Noble, Ben";9688801739
678;2018-08-07;;FING;;;23;FING;"Ecuaciones diferenciales en derivadas parciales: :";"Weinberger, H.F.";8429151605
6648;2018-08-07;;FING;;;23;FING;"Ecuaciones diferenciales en derivadas parciales: :";"Weinberger, H.F.";8429151605
645;2018-08-07;;FING;;;14;FING;"Matemáticas superiores para ingeniería.";"Wylie, C. Ray";9686046844
4552;2018-08-07;;FING;;;32;FING;"Matemáticas para biólogos /";"Hadeler, K. P.";8429118284
1890;2018-08-07;;FING;;;23;FING;"Tratamiento matemático de datos físico-químicos.";"Spiridinov, V.P.";
1789;2018-08-07;;FING;;;32;FING;"Mathematics for dynamic modeling.";"Beltrami, Edward";0120855550
733;2018-08-07;;FING;;;32;FING;"New directions in applied mathematics.";"Hilton, Peter J.";3540906045
740;2018-08-07;;FING;;;32;FING;"An introduction to mathematical modeling.";"Bender, Edward A.";0471029513
771;2018-08-07;;FING;;;32;FING;"Foundations of mathematical biology :";"Rosen, Robert";0125972016
772;2018-08-07;;FING;;;32;FING;"Foundations of mathematical biology :";"Rosen, Robert";0125972024
773;2018-08-07;;FING;;;32;FING;"Foundations of mathematical biology :";"Rosen, Robert";0125972032
780;2018-08-07;;FING;;;32;FING;"Modelling with differential equations.";"Borrie, M. S.";0853122865
827;2018-08-07;;FING;;;32;FING;"Computer modeling of complex biological systems.";"Iyengar, S. Sitharama";0849352088
849;2018-08-07;;FING;;;32;FING;"Computer modeling of complex biological systems.";"Iyengar, S. Sitharama";0849352088
1854;2018-08-07;;FING;;;48;FING;"Teoría y problemas de probabilidad y estadística.";"Spiegel, Murray R.";9684511027
882;2018-08-07;;FING;;;23;FING;"Transformadas de Laplace para ingenieros en electrónica.";"Holbrook, James G.";9681805526
889;2018-08-07;;FING;;;24;FING;"Cálculo numérico: :";"Carnahan, Rice";8472070131
930;2018-08-07;;FING;;;23;FING;"Teoría y problemas de ecuaciones diferenciales modernas: :";"Bronson, Richard";9684513186
972;2018-08-07;;FING;;;48;FING;"Probabilidad y aplicaciones estadísticas.";"Meyer, Paul L.";9686630279
1052;2018-08-07;;FING;;;48;FING;"Probabilidad y aplicaciones estadísticas.";"Meyer, Paul L.";9686630279
974;2018-08-07;;FING;;;32;FING;"Matemáticas avanzadas para la física.";"Balanzat, Manuel";
1186;2018-08-07;;FING;;;48;FING;"Ejercicios de bioestadística.";"Cuadras, C. M.";8460007529
742;2018-08-07;;FING;;;47;FING;"The mathematics of computerized tomography.";"Natterer, Frank";0471909599
1421;2018-08-07;;FING;;;32;FING;"Modeling dynamic phenomena in molecular and cellular biology.";"Segel, Lee A.";052127477X
1542;2018-08-07;;FING;;;48;FING;"Introducción a la estadística matemática.";"Kreyszig, Erwin";9681807294
1549;2018-08-07;;FING;;;21;FING;"Cálculo vectorial.";"Marsden, Jerrold E.";0201629356
1550;2018-08-07;;FING;;;21;FING;"Cálculo vectorial.";"Marsden, Jerrold E.";0201629356
1551;2018-08-07;;FING;;;21;FING;"Cálculo vectorial.";"Marsden, Jerrold E.";0201629356
1552;2018-08-07;;FING;;;21;FING;"Cálculo vectorial.";"Marsden, Jerrold E.";0201629356
1553;2018-08-07;;FING;;;21;FING;"Cálculo vectorial.";"Marsden, Jerrold E.";0201629356
1554;2018-08-07;;FING;;;21;FING;"Cálculo vectorial.";"Marsden, Jerrold E.";0201629356
3300;2018-08-07;;FING;;;21;FING;"Cálculo vectorial.";"Marsden, Jerrold E.";0201629356
1815;2018-08-07;;FING;;;32;FING;"Mathematical biology.";"Murray, J. D.";038757204X
1509;2018-08-07;;FING;;;48;FING;"Multivariate statistics: :";"Eaton, Morris L.";0471027766
1514;2018-08-07;;FING;;;32;FING;"The fractal geometry of nature.";"Mandelbrot, Benoit B.";0716711869
1517;2018-08-07;;FING;;;32;FING;"The beauty of fractals: :";"Peitgen, H. O.";0387158510
1555;2018-08-07;;FING;;;14;FING;"Pensar matemáticamente.";"Mason, John";8433551396
3933;2018-08-07;;FING;;;32;FING;"Introductions to applied mathematics.";"Strang, Gilbert";0961408804
1838;2018-08-07;;FING;;;16;FING;Algebra.;"Ress, Paul K.";9684229399
2589;2018-08-07;;FING;;;16;FING;Algebra.;"Ress, Paul K.";9684229399
1856;2018-08-07;;FING;;;14;FING;"Algebra moderna.";"Lentin, A.";
3196;2018-08-07;;FING;;;14;FING;"Introducción al álgebra: :";"Cotlar, Mischa";
1859;2018-08-07;;FING;;;14;FING;"Introducción al álgebra: :";"Cotlar, Mischa";
1842;2018-08-07;;FING;;;23;FING;"Teoría y problemas de dinámica de Lagrange: :";"Wells, Dare A.";
1744;2018-08-07;;FING;;;16;FING;"Una introducción algebraica a la lógica matemática.";"Barnes, Donald W.";8485257138
2712;2018-08-07;;FING;;;16;FING;"Nomography and empirical equations.";"Johnson, Lee H.";088275551X
2790;2018-08-07;;FING;;;17;FING;"Introducción a la topología combinatoria.";"Fréchet, Maurice";
1578;2018-08-07;;FING;;;16;FING;"Algebra lineal y sus aplicaciones.";"Strang, Gilbert";0201072653
1579;2018-08-07;;FING;;;16;FING;"Algebra lineal y sus aplicaciones.";"Strang, Gilbert";0201072653
1677;2018-08-07;;FING;;;21;FING;"Vectores y tensores.";"Hinchey, Fred A.";9681801261
1688;2018-08-07;;FING;;;21;FING;"Análisis vectorial y tensores cartesianos.";"Bourne, D. E.";
1771;2018-08-07;;FING;;;21;FING;"Manifolds, tensor analysis, and applications.";"Abraham, R.";3540967907
1865;2018-08-07;;FING;;;16;FING;"Calculus and analytic geometry.";"Riddle, Douglas F.";053400301X
1866;2018-08-07;;FING;;;16;FING;"Calculus and analytic geometry.";"Edwards, C. H.";0131116096
1886;2018-08-07;;FING;;;17;FING;"Algebraic curves.";"Walker, Robert J.";
641;2018-08-07;;FING;;;23;FING;"Variable compleja y aplicaciones.";"Churchill, Ruel V.";9684519958
1857;2018-08-07;;FING;;;23;FING;"Variable compleja y aplicaciones.";"Churchill, Ruel V.";8476157304
3235;2018-08-07;;FING;;;23;FING;"Variable compleja y aplicaciones.";"Churchill, Ruel V.";8476157304
3572;2018-08-07;;FING;;;23;FING;"Variable compleja y aplicaciones.";"Churchill, Ruel V.";8476157304
